temporada,producto,id_producto,id_ciudad,ciudad,unidades_vendidas,evento,fecha
verano,bebida_energizante,4,5,el_salto,56,0,06/08/2024
verano,bebida_energizante,4,6,tlajomulco,46,0,06/08/2024
verano,jugo,3,1,zapopan,71,0,06/08/2024
verano,jugo,3,2,guadalajara,87,0,06/08/2024
verano,jugo,3,3,tonala,82,0,06/08/2024
verano,jugo,3,4,tlaquepaque,105,0,06/08/2024
verano,jugo,3,5,el_salto,89,0,06/08/2024
verano,jugo,3,6,tlajomulco,96,0,06/08/2024
verano,refresco,1,1,zapopan,148,0,06/08/2024
verano,refresco,1,2,guadalajara,144,0,06/08/2024
verano,refresco,1,3,tonala,157,0,06/08/2024
verano,refresco,1,4,tlaquepaque,175,0,06/08/2024
verano,refresco,1,5,el_salto,153,0,06/08/2024
verano,refresco,1,6,tlajomulco,146,0,06/08/2024
verano,agua,2,1,zapopan,117,0,07/08/2024
verano,agua,2,2,guadalajara,127,0,07/08/2024
verano,agua,2,3,tonala,135,0,07/08/2024
verano,agua,2,4,tlaquepaque,130,0,07/08/2024
verano,agua,2,5,el_salto,115,0,07/08/2024
verano,agua,2,6,tlajomulco,138,0,07/08/2024
verano,bebida_energizante,4,1,zapopan,55,0,07/08/2024
verano,bebida_energizante,4,2,guadalajara,42,0,07/08/2024
verano,bebida_energizante,4,3,tonala,48,0,07/08/2024
verano,bebida_energizante,4,4,tlaquepaque,49,0,07/08/2024
verano,bebida_energizante,4,5,el_salto,58,0,07/08/2024
verano,bebida_energizante,4,6,tlajomulco,45,0,07/08/2024
verano,jugo,3,1,zapopan,74,0,07/08/2024
verano,jugo,3,2,guadalajara,71,0,07/08/2024
verano,jugo,3,3,tonala,75,0,07/08/2024
verano,jugo,3,4,tlaquepaque,81,0,07/08/2024
verano,jugo,3,5,el_salto,86,0,07/08/2024
verano,jugo,3,6,tlajomulco,81,0,07/08/2024
verano,refresco,1,1,zapopan,162,0,07/08/2024
verano,refresco,1,2,guadalajara,163,0,07/08/2024
verano,refresco,1,3,tonala,139,0,07/08/2024
verano,refresco,1,4,tlaquepaque,161,0,07/08/2024
verano,refresco,1,5,el_salto,155,0,07/08/2024
verano,refresco,1,6,tlajomulco,144,0,07/08/2024
verano,agua,2,1,zapopan,122,0,08/08/2024
verano,agua,2,2,guadalajara,130,0,08/08/2024
verano,agua,2,3,tonala,128,0,08/08/2024
verano,agua,2,4,tlaquepaque,131,0,08/08/2024
verano,agua,2,5,el_salto,117,0,08/08/2024
verano,agua,2,6,tlajomulco,129,0,08/08/2024
verano,bebida_energizante,4,1,zapopan,52,0,08/08/2024
verano,bebida_energizante,4,2,guadalajara,41,0,08/08/2024
verano,bebida_energizante,4,3,tonala,46,0,08/08/2024
verano,bebida_energizante,4,4,tlaquepaque,67,0,08/08/2024
verano,bebida_energizante,4,5,el_salto,46,0,08/08/2024
verano,bebida_energizante,4,6,tlajomulco,41,0,08/08/2024
verano,jugo,3,1,zapopan,81,0,08/08/2024
verano,jugo,3,2,guadalajara,82,0,08/08/2024
verano,jugo,3,3,tonala,88,0,08/08/2024
verano,jugo,3,4,tlaquepaque,73,0,08/08/2024
verano,jugo,3,5,el_salto,68,0,08/08/2024
verano,jugo,3,6,tlajomulco,68,0,08/08/2024
verano,refresco,1,1,zapopan,162,0,08/08/2024
verano,refresco,1,2,guadalajara,150,0,08/08/2024
verano,refresco,1,3,tonala,168,0,08/08/2024
verano,refresco,1,4,tlaquepaque,159,0,08/08/2024
verano,refresco,1,5,el_salto,156,0,08/08/2024
verano,refresco,1,6,tlajomulco,155,0,08/08/2024
verano,agua,2,1,zapopan,144,0,09/08/2024
verano,agua,2,2,guadalajara,128,0,09/08/2024
verano,agua,2,3,tonala,144,0,09/08/2024
verano,agua,2,4,tlaquepaque,131,0,09/08/2024
verano,agua,2,5,el_salto,134,0,09/08/2024
verano,agua,2,6,tlajomulco,140,0,09/08/2024
verano,bebida_energizante,4,1,zapopan,35,0,09/08/2024
verano,bebida_energizante,4,2,guadalajara,40,0,09/08/2024
verano,bebida_energizante,4,3,tonala,55,0,09/08/2024
verano,bebida_energizante,4,4,tlaquepaque,48,0,09/08/2024
verano,bebida_energizante,4,5,el_salto,48,0,09/08/2024
verano,bebida_energizante,4,6,tlajomulco,62,0,09/08/2024
verano,jugo,3,1,zapopan,70,0,09/08/2024
verano,jugo,3,2,guadalajara,90,0,09/08/2024
verano,jugo,3,3,tonala,73,0,09/08/2024
verano,jugo,3,4,tlaquepaque,67,0,09/08/2024
verano,jugo,3,5,el_salto,68,0,09/08/2024
verano,jugo,3,6,tlajomulco,83,0,09/08/2024
verano,refresco,1,1,zapopan,131,0,09/08/2024
verano,refresco,1,2,guadalajara,149,0,09/08/2024
verano,refresco,1,3,tonala,156,0,09/08/2024
verano,refresco,1,4,tlaquepaque,151,0,09/08/2024
verano,refresco,1,5,el_salto,148,0,09/08/2024
verano,refresco,1,6,tlajomulco,148,0,09/08/2024
verano,agua,2,1,zapopan,124,0,10/08/2024
verano,agua,2,2,guadalajara,129,0,10/08/2024
verano,agua,2,3,tonala,131,0,10/08/2024
verano,agua,2,4,tlaquepaque,134,0,10/08/2024
verano,agua,2,5,el_salto,117,0,10/08/2024
verano,agua,2,6,tlajomulco,122,0,10/08/2024
verano,bebida_energizante,4,1,zapopan,39,0,10/08/2024
verano,bebida_energizante,4,2,guadalajara,61,0,10/08/2024
verano,bebida_energizante,4,3,tonala,50,0,10/08/2024
verano,bebida_energizante,4,4,tlaquepaque,28,0,10/08/2024
verano,bebida_energizante,4,5,el_salto,70,0,10/08/2024
verano,bebida_energizante,4,6,tlajomulco,54,0,10/08/2024
verano,jugo,3,1,zapopan,66,0,10/08/2024
verano,jugo,3,2,guadalajara,68,0,10/08/2024
verano,jugo,3,3,tonala,86,0,10/08/2024
verano,jugo,3,4,tlaquepaque,65,0,10/08/2024
verano,jugo,3,5,el_salto,77,0,10/08/2024
verano,jugo,3,6,tlajomulco,69,0,10/08/2024
verano,refresco,1,1,zapopan,125,0,10/08/2024
verano,refresco,1,2,guadalajara,158,0,10/08/2024
verano,refresco,1,3,tonala,156,0,10/08/2024
verano,refresco,1,4,tlaquepaque,155,0,10/08/2024
verano,refresco,1,5,el_salto,141,0,10/08/2024
verano,refresco,1,6,tlajomulco,151,0,10/08/2024
verano,agua,2,1,zapopan,124,0,11/08/2024
verano,agua,2,2,guadalajara,133,0,11/08/2024
verano,agua,2,3,tonala,116,0,11/08/2024
verano,agua,2,4,tlaquepaque,121,0,11/08/2024
verano,agua,2,5,el_salto,128,0,11/08/2024
verano,agua,2,6,tlajomulco,129,0,11/08/2024
verano,bebida_energizante,4,1,zapopan,63,0,11/08/2024
verano,bebida_energizante,4,2,guadalajara,49,0,11/08/2024
verano,bebida_energizante,4,3,tonala,64,0,11/08/2024
verano,bebida_energizante,4,4,tlaquepaque,39,0,11/08/2024
verano,bebida_energizante,4,5,el_salto,37,0,11/08/2024
verano,bebida_energizante,4,6,tlajomulco,52,0,11/08/2024
verano,jugo,3,1,zapopan,89,0,11/08/2024
verano,jugo,3,2,guadalajara,84,0,11/08/2024
verano,jugo,3,3,tonala,84,0,11/08/2024
verano,jugo,3,4,tlaquepaque,79,0,11/08/2024
verano,jugo,3,5,el_salto,80,0,11/08/2024
verano,jugo,3,6,tlajomulco,85,0,11/08/2024
verano,refresco,1,1,zapopan,162,0,11/08/2024
verano,refresco,1,2,guadalajara,153,0,11/08/2024
verano,refresco,1,3,tonala,123,0,11/08/2024
verano,refresco,1,4,tlaquepaque,155,0,11/08/2024
verano,refresco,1,5,el_salto,145,0,11/08/2024
verano,refresco,1,6,tlajomulco,166,0,11/08/2024
verano,agua,2,1,zapopan,134,0,12/08/2024
verano,agua,2,2,guadalajara,137,0,12/08/2024
verano,agua,2,3,tonala,147,0,12/08/2024
verano,agua,2,4,tlaquepaque,130,0,12/08/2024
verano,agua,2,5,el_salto,149,0,12/08/2024
verano,agua,2,6,tlajomulco,117,0,12/08/2024
verano,bebida_energizante,4,1,zapopan,60,0,12/08/2024
verano,bebida_energizante,4,2,guadalajara,61,0,12/08/2024
verano,bebida_energizante,4,3,tonala,22,0,12/08/2024
verano,bebida_energizante,4,4,tlaquepaque,46,0,12/08/2024
verano,bebida_energizante,4,5,el_salto,60,0,12/08/2024
verano,bebida_energizante,4,6,tlajomulco,47,0,12/08/2024
verano,jugo,3,1,zapopan,86,0,12/08/2024
verano,jugo,3,2,guadalajara,76,0,12/08/2024
verano,jugo,3,3,tonala,74,0,12/08/2024
verano,jugo,3,4,tlaquepaque,75,0,12/08/2024
verano,jugo,3,5,el_salto,68,0,12/08/2024
verano,jugo,3,6,tlajomulco,92,0,12/08/2024
verano,refresco,1,1,zapopan,145,0,12/08/2024
verano,refresco,1,2,guadalajara,162,0,12/08/2024
verano,refresco,1,3,tonala,167,0,12/08/2024
verano,refresco,1,4,tlaquepaque,159,0,12/08/2024
verano,refresco,1,5,el_salto,172,0,12/08/2024
verano,refresco,1,6,tlajomulco,152,0,12/08/2024
verano,agua,2,1,zapopan,120,0,13/08/2024
verano,agua,2,2,guadalajara,136,0,13/08/2024
verano,agua,2,3,tonala,126,0,13/08/2024
verano,agua,2,4,tlaquepaque,147,0,13/08/2024
verano,agua,2,5,el_salto,157,0,13/08/2024
verano,agua,2,6,tlajomulco,118,0,13/08/2024
verano,bebida_energizante,4,1,zapopan,58,0,13/08/2024
verano,bebida_energizante,4,2,guadalajara,40,0,13/08/2024
verano,bebida_energizante,4,3,tonala,70,0,13/08/2024
verano,bebida_energizante,4,4,tlaquepaque,60,0,13/08/2024
verano,bebida_energizante,4,5,el_salto,50,0,13/08/2024
verano,bebida_energizante,4,6,tlajomulco,50,0,13/08/2024
verano,jugo,3,1,zapopan,72,0,13/08/2024
verano,jugo,3,2,guadalajara,50,0,13/08/2024
verano,jugo,3,3,tonala,90,0,13/08/2024
verano,jugo,3,4,tlaquepaque,63,0,13/08/2024
verano,jugo,3,5,el_salto,71,0,13/08/2024
verano,jugo,3,6,tlajomulco,86,0,13/08/2024
verano,refresco,1,1,zapopan,156,0,13/08/2024
verano,refresco,1,2,guadalajara,146,0,13/08/2024
verano,refresco,1,3,tonala,135,0,13/08/2024
verano,refresco,1,4,tlaquepaque,159,0,13/08/2024
verano,refresco,1,5,el_salto,163,0,13/08/2024
verano,refresco,1,6,tlajomulco,149,0,13/08/2024
verano,agua,2,1,zapopan,136,0,14/08/2024
verano,agua,2,2,guadalajara,137,0,14/08/2024
verano,agua,2,3,tonala,124,0,14/08/2024
verano,agua,2,4,tlaquepaque,135,0,14/08/2024
verano,agua,2,5,el_salto,113,0,14/08/2024
verano,agua,2,6,tlajomulco,129,0,14/08/2024
verano,bebida_energizante,4,1,zapopan,58,0,14/08/2024
verano,bebida_energizante,4,2,guadalajara,61,0,14/08/2024
verano,bebida_energizante,4,3,tonala,46,0,14/08/2024
verano,bebida_energizante,4,4,tlaquepaque,62,0,14/08/2024
verano,bebida_energizante,4,5,el_salto,67,0,14/08/2024
verano,bebida_energizante,4,6,tlajomulco,54,0,14/08/2024
verano,jugo,3,1,zapopan,58,0,14/08/2024
verano,jugo,3,2,guadalajara,84,0,14/08/2024
verano,jugo,3,3,tonala,72,0,14/08/2024
verano,jugo,3,4,tlaquepaque,84,0,14/08/2024
verano,jugo,3,5,el_salto,78,0,14/08/2024
verano,jugo,3,6,tlajomulco,72,0,14/08/2024
verano,refresco,1,1,zapopan,137,0,14/08/2024
verano,refresco,1,2,guadalajara,162,0,14/08/2024
verano,refresco,1,3,tonala,171,0,14/08/2024
verano,refresco,1,4,tlaquepaque,143,0,14/08/2024
verano,refresco,1,5,el_salto,158,0,14/08/2024
verano,refresco,1,6,tlajomulco,162,0,14/08/2024
verano,agua,2,1,zapopan,125,0,15/08/2024
verano,agua,2,2,guadalajara,135,0,15/08/2024
verano,agua,2,3,tonala,124,0,15/08/2024
verano,agua,2,4,tlaquepaque,114,0,15/08/2024
verano,agua,2,5,el_salto,144,0,15/08/2024
verano,agua,2,6,tlajomulco,149,0,15/08/2024
verano,bebida_energizante,4,1,zapopan,52,0,15/08/2024
verano,bebida_energizante,4,2,guadalajara,47,0,15/08/2024
verano,bebida_energizante,4,3,tonala,49,0,15/08/2024
verano,bebida_energizante,4,4,tlaquepaque,40,0,15/08/2024
verano,bebida_energizante,4,5,el_salto,49,0,15/08/2024
verano,bebida_energizante,4,6,tlajomulco,56,0,15/08/2024
verano,jugo,3,1,zapopan,94,0,15/08/2024
verano,jugo,3,2,guadalajara,87,0,15/08/2024
verano,jugo,3,3,tonala,65,0,15/08/2024
verano,jugo,3,4,tlaquepaque,59,0,15/08/2024
verano,jugo,3,5,el_salto,72,0,15/08/2024
verano,jugo,3,6,tlajomulco,80,0,15/08/2024
verano,refresco,1,1,zapopan,164,0,15/08/2024
verano,refresco,1,2,guadalajara,139,0,15/08/2024
verano,refresco,1,3,tonala,140,0,15/08/2024
verano,refresco,1,4,tlaquepaque,144,0,15/08/2024
verano,refresco,1,5,el_salto,174,0,15/08/2024
verano,refresco,1,6,tlajomulco,151,0,15/08/2024
verano,agua,2,1,zapopan,137,0,16/08/2024
verano,agua,2,2,guadalajara,135,0,16/08/2024
verano,agua,2,3,tonala,112,0,16/08/2024
verano,agua,2,4,tlaquepaque,122,0,16/08/2024
verano,agua,2,5,el_salto,125,0,16/08/2024
verano,agua,2,6,tlajomulco,127,0,16/08/2024
verano,bebida_energizante,4,1,zapopan,49,0,16/08/2024
verano,bebida_energizante,4,2,guadalajara,41,0,16/08/2024
verano,bebida_energizante,4,3,tonala,43,0,16/08/2024
verano,bebida_energizante,4,4,tlaquepaque,41,0,16/08/2024
verano,bebida_energizante,4,5,el_salto,49,0,16/08/2024
verano,bebida_energizante,4,6,tlajomulco,48,0,16/08/2024
verano,jugo,3,1,zapopan,82,0,16/08/2024
verano,jugo,3,2,guadalajara,81,0,16/08/2024
verano,jugo,3,3,tonala,74,0,16/08/2024
verano,jugo,3,4,tlaquepaque,60,0,16/08/2024
verano,jugo,3,5,el_salto,66,0,16/08/2024
verano,jugo,3,6,tlajomulco,72,0,16/08/2024
verano,refresco,1,1,zapopan,143,0,16/08/2024
verano,refresco,1,2,guadalajara,166,0,16/08/2024
verano,refresco,1,3,tonala,164,0,16/08/2024
verano,refresco,1,4,tlaquepaque,163,0,16/08/2024
verano,refresco,1,5,el_salto,144,0,16/08/2024
verano,refresco,1,6,tlajomulco,155,0,16/08/2024
verano,agua,2,1,zapopan,124,0,17/08/2024
verano,agua,2,2,guadalajara,141,0,17/08/2024
verano,agua,2,3,tonala,144,0,17/08/2024
verano,agua,2,4,tlaquepaque,144,0,17/08/2024
verano,agua,2,5,el_salto,128,0,17/08/2024
verano,agua,2,6,tlajomulco,124,0,17/08/2024
verano,bebida_energizante,4,1,zapopan,39,0,17/08/2024
verano,bebida_energizante,4,2,guadalajara,52,0,17/08/2024
verano,bebida_energizante,4,3,tonala,51,0,17/08/2024
verano,bebida_energizante,4,4,tlaquepaque,36,0,17/08/2024
verano,bebida_energizante,4,5,el_salto,44,0,17/08/2024
verano,bebida_energizante,4,6,tlajomulco,41,0,17/08/2024
verano,jugo,3,1,zapopan,85,0,17/08/2024
verano,jugo,3,2,guadalajara,89,0,17/08/2024
verano,jugo,3,3,tonala,82,0,17/08/2024
verano,jugo,3,4,tlaquepaque,75,0,17/08/2024
verano,jugo,3,5,el_salto,85,0,17/08/2024
verano,jugo,3,6,tlajomulco,63,0,17/08/2024
verano,refresco,1,1,zapopan,157,0,17/08/2024
verano,refresco,1,2,guadalajara,152,0,17/08/2024
verano,refresco,1,3,tonala,163,0,17/08/2024
verano,refresco,1,4,tlaquepaque,153,0,17/08/2024
verano,refresco,1,5,el_salto,145,0,17/08/2024
verano,refresco,1,6,tlajomulco,147,0,17/08/2024
verano,agua,2,1,zapopan,117,0,18/08/2024
verano,agua,2,2,guadalajara,123,0,18/08/2024
verano,agua,2,3,tonala,141,0,18/08/2024
verano,agua,2,4,tlaquepaque,136,0,18/08/2024
verano,agua,2,5,el_salto,128,0,18/08/2024
verano,agua,2,6,tlajomulco,133,0,18/08/2024
verano,bebida_energizante,4,1,zapopan,64,0,18/08/2024
verano,bebida_energizante,4,2,guadalajara,59,0,18/08/2024
verano,bebida_energizante,4,3,tonala,53,0,18/08/2024
verano,bebida_energizante,4,4,tlaquepaque,58,0,18/08/2024
verano,bebida_energizante,4,5,el_salto,44,0,18/08/2024
verano,bebida_energizante,4,6,tlajomulco,53,0,18/08/2024
verano,jugo,3,1,zapopan,75,0,18/08/2024
verano,jugo,3,2,guadalajara,65,0,18/08/2024
verano,jugo,3,3,tonala,78,0,18/08/2024
verano,jugo,3,4,tlaquepaque,73,0,18/08/2024
verano,jugo,3,5,el_salto,75,0,18/08/2024
verano,jugo,3,6,tlajomulco,81,0,18/08/2024
verano,refresco,1,1,zapopan,146,0,18/08/2024
verano,refresco,1,2,guadalajara,156,0,18/08/2024
verano,refresco,1,3,tonala,156,0,18/08/2024
verano,refresco,1,4,tlaquepaque,175,0,18/08/2024
verano,refresco,1,5,el_salto,157,0,18/08/2024
verano,refresco,1,6,tlajomulco,144,0,18/08/2024
verano,agua,2,1,zapopan,127,0,19/08/2024
verano,agua,2,2,guadalajara,112,0,19/08/2024
verano,agua,2,3,tonala,117,0,19/08/2024
verano,agua,2,4,tlaquepaque,122,0,19/08/2024
verano,agua,2,5,el_salto,131,0,19/08/2024
verano,agua,2,6,tlajomulco,126,0,19/08/2024
verano,bebida_energizante,4,1,zapopan,55,0,19/08/2024
verano,bebida_energizante,4,2,guadalajara,58,0,19/08/2024
verano,bebida_energizante,4,3,tonala,47,0,19/08/2024
verano,bebida_energizante,4,4,tlaquepaque,49,0,19/08/2024
verano,bebida_energizante,4,5,el_salto,52,0,19/08/2024
verano,bebida_energizante,4,6,tlajomulco,66,0,19/08/2024
verano,jugo,3,1,zapopan,81,0,19/08/2024
verano,jugo,3,2,guadalajara,75,0,19/08/2024
verano,jugo,3,3,tonala,78,0,19/08/2024
verano,jugo,3,4,tlaquepaque,75,0,19/08/2024
verano,jugo,3,5,el_salto,82,0,19/08/2024
verano,jugo,3,6,tlajomulco,98,0,19/08/2024
verano,refresco,1,1,zapopan,144,0,19/08/2024
verano,refresco,1,2,guadalajara,138,0,19/08/2024
verano,refresco,1,3,tonala,155,0,19/08/2024
verano,refresco,1,4,tlaquepaque,148,0,19/08/2024
verano,refresco,1,5,el_salto,161,0,19/08/2024
verano,refresco,1,6,tlajomulco,168,0,19/08/2024
verano,agua,2,1,zapopan,148,0,20/08/2024
verano,agua,2,2,guadalajara,135,0,20/08/2024
verano,agua,2,3,tonala,112,0,20/08/2024
verano,agua,2,4,tlaquepaque,128,0,20/08/2024
verano,agua,2,5,el_salto,142,0,20/08/2024
verano,agua,2,6,tlajomulco,123,0,20/08/2024
verano,bebida_energizante,4,1,zapopan,67,0,20/08/2024
verano,bebida_energizante,4,2,guadalajara,50,0,20/08/2024
verano,bebida_energizante,4,3,tonala,40,0,20/08/2024
verano,bebida_energizante,4,4,tlaquepaque,58,0,20/08/2024
verano,bebida_energizante,4,5,el_salto,45,0,20/08/2024
verano,bebida_energizante,4,6,tlajomulco,43,0,20/08/2024
verano,jugo,3,1,zapopan,95,0,20/08/2024
verano,jugo,3,2,guadalajara,73,0,20/08/2024
verano,jugo,3,3,tonala,75,0,20/08/2024
verano,jugo,3,4,tlaquepaque,77,0,20/08/2024
verano,jugo,3,5,el_salto,95,0,20/08/2024
verano,jugo,3,6,tlajomulco,83,0,20/08/2024
verano,refresco,1,1,zapopan,152,0,20/08/2024
verano,refresco,1,2,guadalajara,163,0,20/08/2024
verano,refresco,1,3,tonala,145,0,20/08/2024
verano,refresco,1,4,tlaquepaque,162,0,20/08/2024
verano,refresco,1,5,el_salto,156,0,20/08/2024
verano,refresco,1,6,tlajomulco,153,0,20/08/2024
verano,agua,2,1,zapopan,126,0,21/08/2024
verano,agua,2,2,guadalajara,136,0,21/08/2024
verano,agua,2,3,tonala,119,0,21/08/2024
verano,agua,2,4,tlaquepaque,111,0,21/08/2024
verano,agua,2,5,el_salto,138,0,21/08/2024
verano,agua,2,6,tlajomulco,117,0,21/08/2024
verano,bebida_energizante,4,1,zapopan,65,0,21/08/2024
verano,bebida_energizante,4,2,guadalajara,54,0,21/08/2024
verano,bebida_energizante,4,3,tonala,44,0,21/08/2024
verano,bebida_energizante,4,4,tlaquepaque,57,0,21/08/2024
verano,bebida_energizante,4,5,el_salto,64,0,21/08/2024
verano,bebida_energizante,4,6,tlajomulco,46,0,21/08/2024
verano,jugo,3,1,zapopan,88,0,21/08/2024
verano,jugo,3,2,guadalajara,82,0,21/08/2024
verano,jugo,3,3,tonala,75,0,21/08/2024
verano,jugo,3,4,tlaquepaque,95,0,21/08/2024
verano,jugo,3,5,el_salto,87,0,21/08/2024
verano,jugo,3,6,tlajomulco,74,0,21/08/2024
verano,refresco,1,1,zapopan,170,0,21/08/2024
verano,refresco,1,2,guadalajara,153,0,21/08/2024
verano,refresco,1,3,tonala,160,0,21/08/2024
verano,refresco,1,4,tlaquepaque,179,0,21/08/2024
verano,refresco,1,5,el_salto,161,0,21/08/2024
verano,refresco,1,6,tlajomulco,146,0,21/08/2024
verano,agua,2,1,zapopan,126,0,22/08/2024
verano,agua,2,2,guadalajara,135,0,22/08/2024
verano,agua,2,3,tonala,133,0,22/08/2024
verano,agua,2,4,tlaquepaque,126,0,22/08/2024
verano,agua,2,5,el_salto,129,0,22/08/2024
verano,agua,2,6,tlajomulco,125,0,22/08/2024
verano,bebida_energizante,4,1,zapopan,59,0,22/08/2024
verano,bebida_energizante,4,2,guadalajara,60,0,22/08/2024
verano,bebida_energizante,4,3,tonala,66,0,22/08/2024
verano,bebida_energizante,4,4,tlaquepaque,34,0,22/08/2024
verano,bebida_energizante,4,5,el_salto,54,0,22/08/2024
verano,bebida_energizante,4,6,tlajomulco,56,0,22/08/2024
verano,jugo,3,1,zapopan,82,0,22/08/2024
verano,jugo,3,2,guadalajara,73,0,22/08/2024
verano,jugo,3,3,tonala,84,0,22/08/2024
verano,jugo,3,4,tlaquepaque,59,0,22/08/2024
verano,jugo,3,5,el_salto,72,0,22/08/2024
verano,jugo,3,6,tlajomulco,72,0,22/08/2024
verano,refresco,1,1,zapopan,153,0,22/08/2024
verano,refresco,1,2,guadalajara,146,0,22/08/2024
verano,refresco,1,3,tonala,151,0,22/08/2024
verano,refresco,1,4,tlaquepaque,155,0,22/08/2024
verano,refresco,1,5,el_salto,162,0,22/08/2024
verano,refresco,1,6,tlajomulco,143,0,22/08/2024
verano,agua,2,1,zapopan,131,0,23/08/2024
verano,agua,2,2,guadalajara,136,0,23/08/2024
verano,agua,2,3,tonala,133,0,23/08/2024
verano,agua,2,4,tlaquepaque,128,0,23/08/2024
verano,agua,2,5,el_salto,115,0,23/08/2024
verano,agua,2,6,tlajomulco,138,0,23/08/2024
verano,bebida_energizante,4,1,zapopan,44,0,23/08/2024
verano,bebida_energizante,4,2,guadalajara,37,0,23/08/2024
verano,bebida_energizante,4,3,tonala,42,0,23/08/2024
verano,bebida_energizante,4,4,tlaquepaque,61,0,23/08/2024
verano,bebida_energizante,4,5,el_salto,44,0,23/08/2024
verano,bebida_energizante,4,6,tlajomulco,50,0,23/08/2024
verano,jugo,3,1,zapopan,68,0,23/08/2024
verano,jugo,3,2,guadalajara,87,0,23/08/2024
verano,jugo,3,3,tonala,72,0,23/08/2024
verano,jugo,3,4,tlaquepaque,85,0,23/08/2024
verano,jugo,3,5,el_salto,78,0,23/08/2024
verano,jugo,3,6,tlajomulco,69,0,23/08/2024
verano,refresco,1,1,zapopan,151,0,23/08/2024
verano,refresco,1,2,guadalajara,146,0,23/08/2024
verano,refresco,1,3,tonala,153,0,23/08/2024
verano,refresco,1,4,tlaquepaque,165,0,23/08/2024
verano,refresco,1,5,el_salto,163,0,23/08/2024
verano,refresco,1,6,tlajomulco,151,0,23/08/2024
verano,agua,2,1,zapopan,144,0,24/08/2024
verano,agua,2,2,guadalajara,132,0,24/08/2024
verano,agua,2,3,tonala,119,0,24/08/2024
verano,agua,2,4,tlaquepaque,141,0,24/08/2024
verano,agua,2,5,el_salto,154,0,24/08/2024
verano,agua,2,6,tlajomulco,123,0,24/08/2024
verano,bebida_energizante,4,1,zapopan,61,0,24/08/2024
verano,bebida_energizante,4,2,guadalajara,69,0,24/08/2024
verano,bebida_energizante,4,3,tonala,36,0,24/08/2024
verano,bebida_energizante,4,4,tlaquepaque,39,0,24/08/2024
verano,bebida_energizante,4,5,el_salto,51,0,24/08/2024
verano,bebida_energizante,4,6,tlajomulco,57,0,24/08/2024
verano,jugo,3,1,zapopan,66,0,24/08/2024
verano,jugo,3,2,guadalajara,86,0,24/08/2024
verano,jugo,3,3,tonala,75,0,24/08/2024
verano,jugo,3,4,tlaquepaque,56,0,24/08/2024
verano,jugo,3,5,el_salto,72,0,24/08/2024
verano,jugo,3,6,tlajomulco,57,0,24/08/2024
verano,refresco,1,1,zapopan,155,0,24/08/2024
verano,refresco,1,2,guadalajara,167,0,24/08/2024
verano,refresco,1,3,tonala,158,0,24/08/2024
verano,refresco,1,4,tlaquepaque,152,0,24/08/2024
verano,refresco,1,5,el_salto,161,0,24/08/2024
verano,refresco,1,6,tlajomulco,130,0,24/08/2024
verano,agua,2,1,zapopan,127,0,25/08/2024
verano,agua,2,2,guadalajara,118,0,25/08/2024
verano,agua,2,3,tonala,140,0,25/08/2024
verano,agua,2,4,tlaquepaque,118,0,25/08/2024
verano,agua,2,5,el_salto,128,0,25/08/2024
verano,agua,2,6,tlajomulco,126,0,25/08/2024
verano,bebida_energizante,4,1,zapopan,42,0,25/08/2024
verano,bebida_energizante,4,2,guadalajara,48,0,25/08/2024
verano,bebida_energizante,4,3,tonala,44,0,25/08/2024
verano,bebida_energizante,4,4,tlaquepaque,56,0,25/08/2024
verano,bebida_energizante,4,5,el_salto,65,0,25/08/2024
verano,bebida_energizante,4,6,tlajomulco,55,0,25/08/2024
verano,jugo,3,1,zapopan,77,0,25/08/2024
verano,jugo,3,2,guadalajara,83,0,25/08/2024
verano,jugo,3,3,tonala,68,0,25/08/2024
verano,jugo,3,4,tlaquepaque,88,0,25/08/2024
verano,jugo,3,5,el_salto,69,0,25/08/2024
verano,jugo,3,6,tlajomulco,79,0,25/08/2024
verano,refresco,1,1,zapopan,155,0,25/08/2024
verano,refresco,1,2,guadalajara,153,0,25/08/2024
verano,refresco,1,3,tonala,162,0,25/08/2024
verano,refresco,1,4,tlaquepaque,143,0,25/08/2024
verano,refresco,1,5,el_salto,144,0,25/08/2024
verano,refresco,1,6,tlajomulco,154,0,25/08/2024
verano,agua,2,1,zapopan,134,0,26/08/2024
verano,agua,2,2,guadalajara,139,0,26/08/2024
verano,agua,2,3,tonala,120,0,26/08/2024
verano,agua,2,4,tlaquepaque,137,0,26/08/2024
